Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity
528,2022-04-24 15:29:57.247633,-50.92857109323335,52.38959510255686,436.559261190101,39.3748,50.3417
529,2022-04-24 15:30:08.107944,-51.05817881046708,53.432447644037154,436.59091113051284,39.4106,49.8942
530,2022-04-24 15:30:18.980224,-51.17773607286119,54.482280734755186,436.61809292640413,39.4285,50.2773
531,2022-04-24 15:30:29.847344,-51.28695411953824,55.53705744432481,436.640740148844,39.339,50.354
532,2022-04-24 15:30:40.696102,-51.38564178417625,56.5949976538295,436.6588208673065,39.4106,50.3386
533,2022-04-24 15:30:51.542410,-51.4738941537839,57.65718518082488,436.67235874674725,39.4106,50.2497
534,2022-04-24 15:31:02.345427,-51.55137486486696,58.71914958074168,436.6813178457356,39.4285,50.2927
535,2022-04-24 15:31:13.491675,-51.620348326766226,59.8185207050048,436.6858156205603,39.4644,50.0536
536,2022-04-24 15:31:24.311359,-51.67658921576455,60.8887527211764,436.68556127108576,39.4644,50.1149
537,2022-04-24 15:31:35.476398,-51.7235104156646,61.99574999135169,436.68051881246595,39.4106,50.2038
538,2022-04-24 15:31:46.296167,-51.75817169467482,63.07055269345277,436.67099422767404,39.3748,50.3724
539,2022-04-24 15:31:57.066102,-51.78207677809375,64.14184966230282,436.6569765075108,39.4465,50.2651
540,2022-04-24 15:32:08.200827,-51.79565471786651,65.2503797726574,436.6377239565233,39.4823,50.2068
541,2022-04-24 15:32:19.367940,-51.79788864545345,66.36254643754218,436.61355578540923,39.3748,50.1915
542,2022-04-24 15:32:30.160746,-51.78921173195303,67.43731894861362,436.5855750612175,39.3569,50.2375
543,2022-04-24 15:32:40.918445,-51.76997136592685,68.50787692440502,436.55317086755247,39.3927,50.4551
544,2022-04-24 15:32:51.731708,-51.739991022013456,69.58275823432822,436.5160635154754,39.4285,50.1884
545,2022-04-24 15:33:02.496781,-51.6995709217452,70.65116239726355,436.474612467109,39.4644,50.4061
546,2022-04-24 15:33:13.594682,-51.64689516106884,71.75022902667827,436.4271847988315,39.3927,50.2007
547,2022-04-24 15:33:24.422094,-51.58477615636208,72.81972411242826,436.376331083181,39.339,50.3019
548,2022-04-24 15:33:35.198941,-51.51248036223587,73.88095267362752,436.321238769322,39.3211,50.0658
549,2022-04-24 15:33:46.001001,-51.42959289865147,74.94094335510894,436.26155189428425,39.3748,50.216
550,2022-04-24 15:33:56.776357,-51.33658736642439,75.99405972323981,436.19758217315484,39.339,50.2405
551,2022-04-24 15:34:07.582555,-51.23302686572652,77.04556849372776,436.12900087169055,39.4465,50.308
552,2022-04-24 15:34:18.740575,-51.11537905923677,78.1258900739591,436.05356424419,39.4465,50.5839
553,2022-04-24 15:34:29.518707,-50.99148692440647,79.16380327181287,435.97626034310986,39.3032,50.2681
554,2022-04-24 15:34:40.636865,-50.85323791685171,80.2282062606621,435.89198186845164,39.3748,50.3172
555,2022-04-24 15:34:51.416234,-50.709174595821764,81.25372498424916,435.8059031598945,39.4285,50.2896
556,2022-04-24 15:35:02.200620,-50.55527809373279,82.27297214728692,435.7155143818367,39.4285,50.403
557,2022-04-24 15:35:13.022601,-50.39113778293962,83.28865240307458,435.620549382154,39.4644,50.3601
558,2022-04-24 15:35:23.843246,-50.2174209444898,84.29671223517914,435.5213671560682,39.3569,50.2099
559,2022-04-24 15:35:34.669832,-50.034131707170296,85.2975067574271,435.41793691477574,39.3211,50.2283
560,2022-04-24 15:35:45.531939,-49.84083776236191,86.29347423016002,435.309987479014,39.339,50.452
561,2022-04-24 15:35:56.306396,-49.639944316053516,87.27304650838622,435.1988212762017,39.3211,50.2283
562,2022-04-24 15:36:07.459490,-49.42252337347762,88.27803587577601,435.07950346103985,39.4106,50.2804
563,2022-04-24 15:36:18.573963,-49.1964234586905,89.27019561578207,434.95635040810475,39.4285,50.3662
564,2022-04-24 15:36:29.699054,-48.96084587369353,90.25368610333837,434.82888978103693,39.4465,50.5685
565,2022-04-24 15:36:40.526060,-48.72282910441198,91.20142090518753,434.70086697899086,39.4823,50.2528
566,2022-04-24 15:36:51.352668,-48.47633673618017,92.13968807310681,434.5689757573549,39.2853,50.2835
567,2022-04-24 15:37:02.506267,-48.213703988967104,93.0962111029138,434.42911590021447,39.3748,50.1363
568,2022-04-24 15:37:13.278766,-47.95180776017027,94.01026256690072,434.2902432598328,39.339,50.1976
569,2022-04-24 15:37:24.408357,-47.67290272668223,94.9443591286541,434.1429198646614,39.4106,50.2068
570,2022-04-24 15:37:35.229619,-47.39376412861909,95.84250642228467,433.9959865004561,39.3748,50.3999
571,2022-04-24 15:37:45.998561,-47.10833340181779,96.72639676513376,433.8462076793231,39.2495,50.452
572,2022-04-24 15:37:56.830753,-46.81370650051342,97.60539692300623,433.69204045977705,39.4285,50.4122
573,2022-04-24 15:38:07.986591,-46.50255016159556,98.50007373632032,433.52965178633315,39.3927,50.2283
574,2022-04-24 15:38:18.796214,-46.193724514170036,99.35672835549545,433.3688670111745,39.4106,50.2712
575,2022-04-24 15:38:29.612258,-45.877658242505404,100.20376695831533,433.2046713239573,39.4106,50.498
576,2022-04-24 15:38:40.756246,-45.54479738116147,101.06587358633878,433.03210557609515,39.3211,50.167
577,2022-04-24 15:38:51.592322,-45.21425509782278,101.89389112683025,432.8610698444323,39.339,50.2927
578,2022-04-24 15:39:02.400195,-44.877963560452024,102.70971249588945,432.68736738779637,39.3927,50.1026
579,2022-04-24 15:39:13.156248,-44.53694013112439,103.51156333232599,432.5115154123511,39.3569,50.4061
580,2022-04-24 15:39:24.316241,-44.17650204852832,104.33315208105502,432.3259541693189,39.3211,50.3049
581,2022-04-24 15:39:35.136370,-43.820798383724224,105.1196199888186,432.1431183778916,39.339,50.3386
582,2022-04-24 15:39:46.266281,-43.4486382301555,105.91833888957369,431.95211669415227,39.3569,50.5072
583,2022-04-24 15:39:57.076226,-43.08124360906015,106.68419153201656,431.7638449607099,39.339,50.5409
584,2022-04-24 15:40:08.234358,-42.69602894515407,107.46458017895621,431.56673761039076,39.3569,50.2007
585,2022-04-24 15:40:19.396382,-42.30475661934771,108.23502795901489,431.3668371959106,39.339,50.4858
586,2022-04-24 15:40:30.562425,-41.907521820314436,108.99573142173125,431.16420555226347,39.3211,49.9984
587,2022-04-24 15:40:41.382444,-41.517266798947475,109.72325105387931,430.9654450870093,39.339,50.3877
588,2022-04-24 15:40:52.159093,-41.12343329298654,110.4386837980103,430.7651784056243,39.4106,50.3938
589,2022-04-24 15:41:02.936328,-40.72457699951471,111.1451145161987,430.56268780849354,39.4823,50.2865
590,2022-04-24 15:41:14.086471,-40.306801884105326,111.86658224039506,430.35095788505714,39.3927,50.2896
591,2022-04-24 15:41:24.876695,-39.897664585348274,112.55581740575222,430.1439788341892,39.3748,50.2589
592,2022-04-24 15:41:35.978900,-39.47187164880982,113.25590131450004,429.9289794470614,39.4823,50.308
593,2022-04-24 15:41:46.806623,-39.05201960463206,113.9299363625612,429.7173999342732,39.3569,50.2283
594,2022-04-24 15:41:57.610954,-38.62863336791472,114.59412302647452,429.50447846624013,39.3211,50.3356
595,2022-04-24 15:42:08.376073,-38.20253283864165,115.24762500258093,429.2906552432651,39.4285,50.1241
596,2022-04-24 15:42:19.168152,-37.77120719686466,115.8946314009113,429.0747031188716,39.3211,50.262
597,2022-04-24 15:42:30.322282,-37.32114118380195,116.55495527284936,428.84991996353256,39.2853,50.5348
598,2022-04-24 15:42:41.146197,-36.88036447106843,117.18772040156405,428.6303462112886,39.3748,50.6421
599,2022-04-24 15:42:51.941054,-36.43691232499989,117.8110848114851,428.4100336296061,39.4106,50.4766
600,2022-04-24 15:43:03.033039,-35.97736668956382,118.44372173930289,428.18238144715497,39.3748,50.4061
601,2022-04-24 15:43:13.894780,-35.52362269006716,119.05566304203514,427.95828648698256,39.3927,50.4674
602,2022-04-24 15:43:24.719786,-35.06784458553274,119.65822175849456,427.73389946385174,39.339,50.0444
603,2022-04-24 15:43:35.510697,-34.61004680969747,120.2517697437723,427.5092669224513,39.5181,51.4391
604,2022-04-24 15:43:46.311448,-34.14847483373983,120.83888778907894,427.2835732256388,39.3927,50.3325
605,2022-04-24 15:43:57.124194,-33.68311209957116,121.41982473593924,427.0568619691871,39.3032,50.3172
606,2022-04-24 15:44:07.932612,-33.21475288310517,121.99383406902663,426.8295716903637,39.3569,50.2068
607,2022-04-24 15:44:18.727603,-32.74388651232661,122.56059316006943,426.60198957402497,39.4285,50.4061
608,2022-04-24 15:44:29.531165,-32.269620735772556,123.12142811245893,426.37373692595827,39.4106,50.3815
609,2022-04-24 15:44:40.681051,-31.777095733686355,123.69367028600453,426.1377677749804,39.3569,50.3509
610,2022-04-24 15:44:51.496096,-31.29645454244039,124.24252467605648,425.9085823315228,39.3927,50.4674
611,2022-04-24 15:45:02.293894,-30.813740833262816,124.78462127198439,425.67953048533116,39.2495,50.403
612,2022-04-24 15:45:13.066036,-30.329658934579516,125.31944995352039,425.4509965712272,39.4285,50.2191
613,2022-04-24 15:45:24.176472,-29.827578519310798,125.86523376143315,425.2152413422675,39.2674,50.0536
614,2022-04-24 15:45:34.956073,-29.337853523991278,126.38918531238231,424.9865794989469,39.3032,50.3417
615,2022-04-24 15:45:45.723745,-28.846234305658946,126.90715826175132,424.75835656725786,39.3032,50.4735
616,2022-04-24 15:45:56.501899,-28.351746286177857,127.4203869222394,424.53017976038706,39.2316,50.2314
617,2022-04-24 15:46:07.312313,-27.853460735752254,127.92999186222082,424.3016895356389,39.339,50.4122
618,2022-04-24 15:46:18.090223,-27.354413908190242,128.43306606414203,424.0743392972826,39.2853,50.5471
619,2022-04-24 15:46:28.873949,-26.85291825722989,128.93153142485406,423.84741631502334,39.3748,50.3325
620,2022-04-24 15:46:39.636361,-26.350282289636514,129.42429132285255,423.6215710651094,39.2137,50.4582
621,2022-04-24 15:46:50.456177,-25.84288444424328,129.91504798989482,423.39524687597947,39.3211,50.3386
622,2022-04-24 15:47:01.256310,-25.33441553193882,130.40037991778456,423.1701613590543,39.2316,50.167
623,2022-04-24 15:47:12.070364,-24.82332905356451,130.881948181402,422.9456915377513,39.2853,50.3019
624,2022-04-24 15:47:23.221264,-24.294346114043012,131.37402882527306,422.71528061379524,39.2674,50.3877
625,2022-04-24 15:47:34.037203,-23.779375661345558,131.84711448810413,422.4928926067641,39.2853,50.213
626,2022-04-24 15:47:44.834324,-23.263534819754955,132.31533780363617,422.2720706827786,39.2495,50.3325
627,2022-04-24 15:47:55.610682,-22.74697468879719,132.77875755506432,422.0529312878556,39.2674,50.1302
628,2022-04-24 15:48:06.417482,-22.227283304045365,133.239692276079,421.8345163395045,39.2853,50.5532
629,2022-04-24 15:48:17.552055,-21.6901319975552,133.71075352327665,421.6109725228562,39.2674,50.3141
630,2022-04-24 15:48:28.369637,-21.16669279392696,134.1647576046922,421.39533943936215,39.2853,50.1884
631,2022-04-24 15:48:39.147346,-20.643680572090762,134.6136287335597,421.1820980363201,39.2853,50.2712
632,2022-04-24 15:48:49.946598,-20.118163923726613,135.06004517550116,420.97010842043477,39.3211,50.5134
633,2022-04-24 15:49:00.730786,-19.591939536413975,135.50262338910207,420.7601579265653,39.1599,50.2773
634,2022-04-24 15:49:11.562875,-19.062031994132628,135.94399126209504,420.551130292079,39.2316,50.3509
635,2022-04-24 15:49:22.723746,-18.514650012756146,136.39556126725083,420.3377742139461,39.2674,50.3632
636,2022-04-24 15:49:33.533574,-17.983183960678247,136.82994488004647,420.13315731687743,39.3032,50.4398
637,2022-04-24 15:49:44.682021,-17.433789087965618,137.27495929996712,419.9243068989571,39.2674,50.4735
638,2022-04-24 15:49:55.847373,-16.88230366858804,137.71773039301164,419.71743412211555,39.2495,50.3846
639,2022-04-24 15:50:06.663204,-16.346912603713577,138.1439706331592,419.5192967339234,39.2853,50.3019
640,2022-04-24 15:50:17.808774,-15.794062218072646,138.5805437396601,419.31752903700175,39.1778,50.4459
641,2022-04-24 15:50:28.906304,-15.242476150409235,139.01266815525497,419.11913041955205,39.2495,50.4582
642,2022-04-24 15:50:39.710887,-14.704430971736937,139.4310149650623,418.9284392285,39.2853,50.3019
643,2022-04-24 15:50:50.526207,-14.164873107933445,139.84753909266647,418.7400625815975,39.2674,50.308
644,2022-04-24 15:51:01.634470,-13.609695796489504,140.27313334232764,418.54925047333455,39.2674,50.4888
645,2022-04-24 15:51:12.411343,-13.07027648010842,140.68388430022176,418.3668220436738,39.2853,50.495
646,2022-04-24 15:51:23.506877,-12.513985629764399,141.1047710921581,418.18178792550384,39.1599,50.2927
647,2022-04-24 15:51:34.317801,-11.971118887598568,141.51298098225175,418.0042883028537,39.3032,50.1915
648,2022-04-24 15:51:45.454245,-11.411124306115356,141.93159859139445,417.82440038323597,39.1957,50.2436
649,2022-04-24 15:51:56.249074,-10.867556581707188,142.33566482707207,417.65294177969537,39.339,50.2559
650,2022-04-24 15:52:07.346650,-10.308027217457143,142.74938997628945,417.479725050671,39.2674,50.5256
651,2022-04-24 15:52:18.166901,-9.761804537153065,143.1512413998922,417.3138651570426,39.2495,50.4551
652,2022-04-24 15:52:28.968858,-9.215887558791216,143.5509801388068,417.1513233939349,39.2137,50.357
653,2022-04-24 15:52:39.779684,-8.668924683786127,143.94970973118612,416.99173222713057,39.2137,50.4061
654,2022-04-24 15:52:50.579778,-8.12197734457797,144.34676712205962,416.83543787850306,39.1778,50.5164
655,2022-04-24 15:53:01.353451,-7.575853791687704,144.741682907618,416.6826899056676,39.2495,50.2314
656,2022-04-24 15:53:12.164940,-7.02731190136514,145.13690726116045,416.53262127979275,39.2137,50.3877
657,2022-04-24 15:53:22.936221,-6.48039480742754,145.52963453110755,416.38636949655114,39.2853,50.4061
658,2022-04-24 15:53:33.706148,-5.933123029505364,145.92139978557475,416.24341648447347,39.1778,50.0689
659,2022-04-24 15:53:44.823725,-5.3677972748739675,146.32492521352012,416.099335362442,39.2495,50.5716
660,2022-04-24 15:53:55.616717,-4.818635303043893,146.71589056299453,415.9628863866931,39.2853,50.4459
661,2022-04-24 15:54:06.383697,-4.270472293499571,147.1052467578721,415.8301577784156,39.3211,50.4398
662,2022-04-24 15:54:17.211965,-3.7189376674115904,147.49619824991265,415.70013265794347,39.2853,50.0873
663,2022-04-24 15:54:27.991905,-3.1696163082613107,147.8848884070043,415.57415635167024,39.2137,50.3448
664,2022-04-24 15:54:38.822922,-2.6174858905462743,148.2749745566181,415.45109940232,39.3032,50.4214
665,2022-04-24 15:54:49.642329,-2.0657660139144127,148.66428239388316,415.3317180429742,39.2853,50.59
666,2022-04-24 15:55:00.447257,-1.51464951275088,149.05278078103026,415.2160583595357,39.2853,50.5624
667,2022-04-24 15:55:11.246351,-0.9637335421761842,149.4408574975551,415.10404098703725,39.3211,50.1517
668,2022-04-24 15:55:22.079845,-0.4109719952421531,149.83005581542204,414.99527795322723,39.2674,50.4091
669,2022-04-24 15:55:33.225239,0.1577540041120754,150.2304169307631,414.8871797231072,39.2495,50.4551
670,2022-04-24 15:55:44.018982,0.7085124162255239,150.61815952023113,414.78618552731297,39.1957,50.636
671,2022-04-24 15:55:54.846357,1.2609842077938362,151.00724189621158,414.6885322172237,39.2137,50.2191
672,2022-04-24 15:56:05.990420,1.8295559462128923,151.40791125855537,414.59186296566025,39.2853,50.3754
673,2022-04-24 15:56:16.816301,2.38179646163888,151.79741943985505,414.5016955074868,39.142,51.7303
674,2022-04-24 15:56:27.686197,2.936158650562379,152.1888739642727,414.4148784796866,39.2316,50.5103
675,2022-04-24 15:56:38.476913,3.486321885326138,152.57791307333116,414.33238451185287,39.2674,50.3815
676,2022-04-24 15:56:49.237211,4.034742957732846,152.9663686379688,414.2537882933984,39.2316,50.2896
677,2022-04-24 15:57:00.051598,4.585684644401434,153.35736597665945,414.17848780804667,39.2674,50.4582
678,2022-04-24 15:57:10.860866,5.136109232980074,153.74885889457235,414.1069181785655,39.339,50.4796
679,2022-04-24 15:57:21.668884,5.686179911863783,154.14106785782496,414.0390483239217,39.2316,50.5317
680,2022-04-24 15:57:32.821258,6.253430498626748,154.54665334239385,413.9728817475243,39.142,50.498
681,2022-04-24 15:57:43.635206,6.803110494177181,154.94087890029056,413.9124643805911,39.2316,50.2957
682,2022-04-24 15:57:54.451371,7.352484718258499,155.33617923476135,413.8557143902526,39.1599,50.3999
683,2022-04-24 15:58:05.609958,7.918800289560082,155.74514142866948,413.80101076427917,39.1957,50.7126
684,2022-04-24 15:58:16.434661,8.467705948462601,156.14307264361295,413.75165989845965,39.2316,50.1946
685,2022-04-24 15:58:27.247441,9.015486342766156,156.54181600804836,413.70600473012684,39.1599,50.3264
686,2022-04-24 15:58:38.338501,9.576804228918423,156.9522216818286,413.662936780044,39.0883,50.0965
687,2022-04-24 15:58:49.161592,10.12399180826996,157.35417749359016,413.6245626349268,39.2316,50.2804
688,2022-04-24 15:59:00.309499,10.686937562469478,157.76977458252688,413.5887904273315,39.3032,50.4153
689,2022-04-24 15:59:11.126437,11.232508343221951,158.17466769937573,413.5576971140994,39.3211,50.5931
690,2022-04-24 15:59:21.938734,11.777175738464218,158.58109951738587,413.5301519052759,39.3032,50.1486
691,2022-04-24 15:59:32.736323,12.32035840273865,158.98874678907345,413.5061469947436,39.2137,50.6084
692,2022-04-24 15:59:43.887339,12.880518615685528,159.41170050914926,413.4850000964444,39.2674,50.4796
693,2022-04-24 15:59:54.701737,13.422958536916562,159.82389038002123,413.46799736373754,39.2495,50.6145
694,2022-04-24 16:00:05.515202,13.964498649322515,160.23809843998285,413.4544163914421,39.1957,50.4183
695,2022-04-24 16:00:16.675954,14.522502186611439,160.6678669074201,413.44395038331425,39.2316,50.4674
696,2022-04-24 16:00:27.504225,15.06294750926727,161.08712689881395,413.4372076971867,39.0704,50.4459
697,2022-04-24 16:00:38.318819,15.601736656158232,161.50819862751914,413.43379012828143,39.1778,50.3601
698,2022-04-24 16:00:49.456968,16.15557620062962,161.94440852859162,413.43369431738535,39.1778,50.1823
699,2022-04-24 16:01:00.269171,16.69214596759344,162.3704332347636,413.4368835911396,39.2495,50.7616
700,2022-04-24 16:01:11.139792,17.23051399569097,162.80142068522252,413.4433074262789,39.2137,50.5409
701,2022-04-24 16:01:22.286140,17.781341476521856,163.24621329546542,413.45319796241745,39.1778,50.3662
702,2022-04-24 16:01:33.106449,18.314835527213795,163.68086791110107,413.4659523576741,39.1599,50.5931
703,2022-04-24 16:01:43.916155,18.846598263597777,164.11805696344152,413.48175013836453,39.1957,50.3141
704,2022-04-24 16:01:55.026323,19.39178486022014,164.57054929199762,413.5011180780523,39.2853,50.7034
705,2022-04-24 16:02:06.171029,19.937270460968602,165.02780142937507,413.5236827940883,39.1778,50.4796
706,2022-04-24 16:02:16.976377,20.464742925228652,165.47443085395767,413.5485065334343,39.1778,50.4061
707,2022-04-24 16:02:27.786200,20.991024133466286,165.92462414364797,413.5761913160506,39.1957,50.4429
708,2022-04-24 16:02:38.598746,21.51594695356028,166.37839463950883,413.60668034457854,39.2495,51.2184
709,2022-04-24 16:02:49.692462,22.052939815149813,166.8477013762016,413.6408136522535,39.1599,50.7862
710,2022-04-24 16:03:00.856232,22.59163725348915,167.32390075784488,413.67801620033265,39.1599,50.3632
711,2022-04-24 16:03:11.678684,23.112172421534314,167.78940131576908,413.7167526821983,39.1599,50.4796
712,2022-04-24 16:03:22.499018,23.630987455651933,168.25881904789168,413.7580593123688,39.142,50.6237
713,2022-04-24 16:03:33.632183,24.162928299378102,168.74600133785367,413.8031775641318,39.142,50.7678
714,2022-04-24 16:03:44.426452,24.676855019073514,169.2225813082754,413.849398904109,39.1599,50.354
715,2022-04-24 16:03:55.240582,25.18987576442081,169.70433843999294,413.8980883833428,39.1062,50.3938
716,2022-04-24 16:04:06.072340,25.70179312126046,170.19129672188646,413.94918309580083,39.2137,50.2957
717,2022-04-24 16:04:17.197655,26.225518488807506,170.69620144221477,414.00402020727927,39.2495,50.5685
718,2022-04-24 16:04:28.056289,26.734603770473587,171.1937704664541,414.05977955129316,39.2495,50.4214
719,2022-04-24 16:04:39.231236,27.25630069645796,171.71088943927384,414.1193997550848,39.3032,50.6482
720,2022-04-24 16:04:50.049241,27.759111567300437,172.2164964620804,414.1792067558251,39.2137,50.5042
721,2022-04-24 16:05:00.816925,28.257337508993867,172.7247634594174,414.2407096761418,39.1241,50.5747
722,2022-04-24 16:05:11.652314,28.756446078299934,173.2414883391736,414.30452950291493,39.1599,50.6697
723,2022-04-24 16:05:22.763099,29.265710028195247,173.77685180922174,414.37189541876,39.1957,50.3846
724,2022-04-24 16:05:33.558009,29.758025780585104,174.30253046002477,414.43914838904516,39.142,50.1394
725,2022-04-24 16:05:44.374052,30.2487830669363,174.83484039195085,414.50824300005354,39.2853,50.2436
726,2022-04-24 16:05:55.210222,30.737836127120417,175.37389125181488,414.5791102581928,39.1599,50.4245
727,2022-04-24 16:06:06.028288,31.223391602294203,175.91793327914786,414.65143067159545,39.2674,50.4827
728,2022-04-24 16:06:16.843243,31.706066703665776,176.46786164217335,414.72523053963306,39.2316,50.3264
729,2022-04-24 16:06:27.674475,32.18660614188057,177.02477618574463,414.8005673522758,39.1599,50.449
730,2022-04-24 16:06:38.847184,32.6792352311987,177.6058915398915,414.87970191366037,39.1599,50.2191
731,2022-04-24 16:06:49.710024,33.15511978274163,178.1774909684218,414.9579492041313,39.142,50.5685
732,2022-04-24 16:07:00.548981,33.626852157385905,178.75448162001524,415.0372367210207,39.142,50.3877
733,2022-04-24 16:07:11.418777,34.096717419168826,179.33992695106124,415.1178912156001,39.1599,50.3999
734,2022-04-24 16:07:22.262172,34.562150198313795,179.93090037642443,415.19941505685915,39.0704,50.5992
735,2022-04-24 16:07:33.109618,35.02437100526827,-179.47081409435035,415.2819592451696,39.1778,50.5808
736,2022-04-24 16:07:43.975392,35.48388828937095,-178.86424756752666,415.3655623300369,39.142,50.5624
737,2022-04-24 16:07:54.801461,35.938147738335196,-178.25252739614893,415.4496987986766,39.1957,50.5532
738,2022-04-24 16:08:05.589747,36.38718446549448,-177.63545414503722,415.5343041304716,39.2316,50.5072
739,2022-04-24 16:08:16.379554,36.83253041817497,-177.01069826353282,415.61960575396563,39.1778,50.5685
740,2022-04-24 16:08:27.590058,37.29117528261127,-176.3533466639898,415.70888448898495,39.1957,50.403
741,2022-04-24 16:08:38.391960,37.729069328927295,-175.7118684164218,415.7954608646041,39.2495,50.5471
742,2022-04-24 16:08:49.563290,38.17765164693191,-175.03995462126622,415.8854882695089,39.1599,50.4735
743,2022-04-24 16:09:00.719785,38.621164012221776,-174.3601545173177,415.9758141286055,39.1778,50.5624
744,2022-04-24 16:09:11.537127,39.046810263357536,-173.6924865888343,416.06371881062756,39.1778,50.6727
745,2022-04-24 16:09:22.673429,39.48038377797145,-172.99618673061622,416.1544747270786,39.142,50.2068
746,2022-04-24 16:09:33.492351,39.896969200351656,-172.31092387974346,416.24281906997874,39.142,50.3386
747,2022-04-24 16:09:44.316255,40.30906290513504,-171.6165086694368,416.331306206213,39.142,50.6145
748,2022-04-24 16:09:55.110126,40.71522640439093,-170.91507987402076,416.41957964056843,39.142,50.5195
749,2022-04-24 16:10:05.875848,41.115443631306505,-170.20645725305548,416.50758515427106,39.1599,50.167
750,2022-04-24 16:10:16.644176,41.510748145982966,-169.48852178992982,416.5955058083825,39.1062,50.4704
751,2022-04-24 16:10:27.418356,41.901117946307025,-168.7609345081606,416.6832988188396,39.1778,50.5685
752,2022-04-24 16:10:38.211116,42.2868638979308,-168.02268773014717,416.7709997268738,39.0883,50.544
753,2022-04-24 16:10:49.037952,42.66837265240266,-167.27252524489907,416.85866709287086,39.1778,50.7126
754,2022-04-24 16:10:59.866635,43.04432532322211,-166.51256010818386,416.94596762204975,39.1241,50.636
755,2022-04-24 16:11:10.703772,43.41483784604639,-165.7421407018172,417.0328962773629,39.1957,50.495
756,2022-04-24 16:11:21.516427,43.77860863932519,-164.96363134115938,417.1191141793499,39.142,50.7341
757,2022-04-24 16:11:32.446013,44.14020699406187,-164.16656226052552,417.20568534050625,39.1241,50.5716
758,2022-04-24 16:11:43.671100,44.50500159365423,-163.33731755226793,417.29391539010476,39.1957,50.5624
759,2022-04-24 16:11:54.910672,44.86344948483243,-162.49607629246898,417.38150504717333,39.142,50.6206
760,2022-04-24 16:12:06.131931,45.21434630981015,-161.64521742816268,417.46813247609043,39.1957,50.3509
761,2022-04-24 16:12:17.314919,45.556871050400765,-160.78648823750493,417.5535631011703,39.1778,50.6819
762,2022-04-24 16:12:28.241157,45.88453282140833,-159.93685205418743,417.6361211722921,39.1241,50.5134
763,2022-04-24 16:12:39.507685,46.21496212625963,-159.0497938949163,417.72023825747186,39.2137,50.5655
764,2022-04-24 16:12:50.393676,46.52689536769104,-158.1821146703789,417.80047891860596,39.142,50.6176
765,2022-04-24 16:13:01.208900,46.829477292817174,-157.30985517317015,417.8791275994116,39.1241,50.4459
766,2022-04-24 16:13:12.109509,47.12692593177383,-156.4203571854471,417.95726887933176,39.1599,50.5042
767,2022-04-24 16:13:23.036332,47.4173406847639,-155.5183548631686,418.0344048121193,39.1778,50.5624
768,2022-04-24 16:13:34.286614,47.70809169325977,-154.57881262811847,418.1125244928741,39.2137,50.6452
769,2022-04-24 16:13:45.173514,47.98125294292955,-153.65940253756915,418.1867982922285,39.0883,50.7524
770,2022-04-24 16:13:56.417074,48.25477766165682,-152.6992597226998,418.2621001144346,39.2137,50.6237
771,2022-04-24 16:14:07.688230,48.52002318061899,-151.72613034797862,418.3360951782794,39.2495,50.59
772,2022-04-24 16:14:18.581374,48.767704948942864,-150.77561644009202,418.40614413853405,39.1599,50.5256
773,2022-04-24 16:14:29.505162,49.007381338564855,-149.81263351574822,418.4749023447184,39.142,50.6268
774,2022-04-24 16:14:40.423600,49.23798713446569,-148.8408686078395,418.5420679074903,39.0346,50.4459
775,2022-04-24 16:14:51.286193,49.458473886542805,-147.86469981425878,418.6073284104577,39.1778,50.4582
776,2022-04-24 16:15:02.182710,49.670572141723454,-146.87613744176167,418.6711969424819,39.1062,50.6237
777,2022-04-24 16:15:13.429725,49.87961209634075,-145.8471276965572,418.73534409285054,39.142,50.4183
778,2022-04-24 16:15:24.256155,50.071377996761875,-144.8477589888232,418.79540158699535,39.2137,50.5379
779,2022-04-24 16:15:35.088663,50.2538089890035,-143.8395009954769,418.8537915200532,39.1241,52.2636
780,2022-04-24 16:15:45.956054,50.42711753868471,-142.82041553776915,418.910597714406,39.2137,50.5563
781,2022-04-24 16:15:56.768111,50.589838666821336,-141.7988903999447,418.965345225819,39.2674,50.9394
782,2022-04-24 16:16:07.601151,50.74302547807744,-140.76820342513358,419.01839215885946,39.1778,50.5134
783,2022-04-24 16:16:18.422887,50.88608796342831,-139.73180437022626,419.06954790483235,39.1241,49.6857
784,2022-04-24 16:16:29.256880,51.01922531112848,-138.68782213609373,419.11889631155566,39.1778,50.6237
785,2022-04-24 16:16:40.523997,51.146885550373504,-137.59556650755096,419.1682178215668,39.3032,50.8444
786,2022-04-24 16:16:51.401272,51.25951886324013,-136.5357784445185,419.21384914974584,39.1062,50.6298
787,2022-04-24 16:17:02.281216,51.36175217297885,-135.47006663705176,419.2575572383623,39.1778,50.7616
788,2022-04-24 16:17:13.282962,51.45433320100043,-134.38826109482505,419.2997205175998,39.2137,50.6022
789,2022-04-24 16:17:24.116966,51.53489723796637,-133.3184504204912,419.3392586816808,39.2495,50.5839
790,2022-04-24 16:17:35.360372,51.60727559467152,-132.20435692509903,419.3781794232941,39.2495,50.3938
791,2022-04-24 16:17:46.598660,51.668126842792674,-131.08739682762362,419.41491678983675,39.142,50.6973
792,2022-04-24 16:17:57.859151,51.71751933963611,-129.96538139637863,419.44954157516895,39.2137,50.4429
793,2022-04-24 16:18:08.717937,51.754127778866646,-128.88128753132668,419.480846009617,39.1778,50.4122
